seq,timestamp,rtt_ms,status,send_msg,ack_msg
1,2026-05-28T14:37:10,,TIMEOUT,"PING,1,1779950227.7911239",
2,2026-05-28T14:37:11,83.09099999999958,SUCCESS,"PING,2,1779950231.797929","ACK,PING,2,1779950231.797929,RSSI=-44"
3,2026-05-28T14:37:12,79.50595800000038,SUCCESS,"PING,3,1779950232.886188","ACK,PING,3,1779950232.886188,RSSI=-45"
4,2026-05-28T14:37:14,123.29591699999831,SUCCESS,"PING,4,1779950233.967683","ACK,PING,4,1779950233.967683,RSSI=-48"
5,2026-05-28T14:37:15,130.92299999999923,SUCCESS,"PING,5,1779950235.09246","ACK,PING,5,1779950235.09246,RSSI=-49"
6,2026-05-28T14:37:16,131.9455000000005,SUCCESS,"PING,6,1779950236.228645","ACK,PING,6,1779950236.228645,RSSI=-49"
7,2026-05-28T14:37:17,106.41933399999992,SUCCESS,"PING,7,1779950237.3658729","ACK,PING,7,1779950237.3658729,RSSI=-49"
8,2026-05-28T14:37:18,127.461499999999,SUCCESS,"PING,8,1779950238.477521","ACK,PING,8,1779950238.477521,RSSI=-49"
9,2026-05-28T14:37:19,113.04541599999851,SUCCESS,"PING,9,1779950239.610247","ACK,PING,9,1779950239.610247,RSSI=-49"
10,2026-05-28T14:37:20,223.99266700000098,SUCCESS,"PING,10,1779950240.728456","ACK,PING,10,1779950240.728456,RSSI=-47"
11,2026-05-28T14:37:22,121.7737079999992,SUCCESS,"PING,11,1779950241.9579031","ACK,PING,11,1779950241.9579031,RSSI=-49"
